Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month.1,High 1 month - Currency.1,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day.1,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,marketCapType,pre_market_change_pct_threshold,float_shares_outstanding_threshold,pre_market_gap_percentage_threshold,pre_market_vwap_drawdown_threshold,PM_Volume_Ratio,Volume_Acceleration
HSHP,Himalaya Shipping Ltd.,Marine shipping,Transportation,NYSE,"Russell 2000, Mini-Russell 2000",282277021.91430575,USD,6.43,USD,6.49,USD,0.29,USD,4.510108864696734,0.9331259720062286,26057371.799999997,73450,73450.0,5879,125445.7,107456.16666666669,108919.16666666669,2.959501557632405,2.274432988925089,2.2921327189529475,6.466666666666666,23.583752562349044,0.5711126237259926,0.5838818404400776,0.8574746,0.63115364,0.60898423,7.731532962668784,8.9593122063381,7.501842299189389,3.1481843848712714,1.8346501588335913,1.166140305462076,0.5388554647365454,0.1421665367263876,0.8540057059088925,8.74,USD,8.74,USD,9.7604,USD,9.7604,USD,9.7604,USD,6.445,USD,6.445,USD,6.45,USD,6.45,USD,6.45,USD,6.47,USD,6.55,USD,6.55,USD,8.72,USD,19061486.26571944,USD,6.430000000000004,6.434999999999995,6.439999999999996,6.434615384615374,6.4516934054061466,6.433499999999991,6.415306594593835,6.49431085984695,6.449374999999996,6.404439140153043,BMG4660A1036,0.5838818404400776,2024-08-16,2024-11-15,Buy,10.295079,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.046864898517844776,1.1942815976425147
API,"Agora, Inc.",Packaged software,Technology services,NASDAQ,"NASDAQ Composite, NASDAQ Golden Dragon China, NASDAQ Computer",274085502.0,USD,2.98,USD,2.98,USD,0.0899999999999998,USD,3.020134228187915,0.0,70674873.560709,1107527,1107527.0,21252,936835.2,3895932.3333333335,1390095.2333333334,10.507246376811596,8.82519588738489,13.276433068700868,2.9299999999999997,,1.2256128921045006,1.1799087374826187,0.5422537,-0.10808305,0.044161785,8.126494732079374,9.122592112215978,4.437332869190969,1.2208104231641148,0.4326974170965639,0.3136133982127735,0.2704318233830203,0.0929814579847435,27.24876012937083,6.43,USD,6.43,USD,6.43,USD,6.43,USD,114.965,USD,2.99,USD,2.99,USD,2.99,USD,2.99,USD,2.99,USD,3.0,USD,3.05,USD,3.05,USD,6.43,USD,107961.861174676,USD,2.985000000000004,2.9750000000000187,2.962999999999993,2.964230769230767,2.9890260839484326,2.9662499999999987,2.943473916051565,2.976678326800621,2.9662500000000054,2.95582167319939,US00851L1035,1.1799087374826187,2024-08-19,2024-11-18,Neutral,3.1,USD,Strong buy,Micro caps,0.04,5000000.0,0.04,0.007,0.022684886306577723,2.0558728364859506
AMRN,Amarin Corporation plc,Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, NASDAQ Biotechnology",260440565.0,USD,0.6335,USD,0.6483,USD,0.0159,USD,2.509865824782956,2.336227308603005,409780939.15766,1626669,1626669.0,73716,859657.6,773878.8333333334,1141681.3,13.189113747383113,6.746535385781582,5.209454720914266,0.6184999999999999,,2.238155705126594,2.213419206618259,1.3172853,0.6871965,1.9328682,1.0428724879808946,3.644924439609961,3.425905190891467,1.553693905227111,0.7909851151860864,0.4372862956778449,0.7774779783332683,0.4768098535350685,0.447140191171326,0.65,USD,0.7864,USD,1.03,USD,1.37,USD,1425.0,USD,0.6383,USD,0.639,USD,0.639,USD,0.639,USD,0.639,USD,0.639,USD,0.6488,USD,0.6488,USD,0.65,USD,1120365.8509038298,USD,0.6326999999999978,0.6332750000000017,0.6350000000000009,0.6343615384615381,0.6403816400772581,0.6357850000000005,0.6311883599227429,0.6398405417422218,0.633495,0.6271494582577782,US0231112063,2.213419206618259,2024-07-31,2024-10-30,Sell,1.0,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.08575041970198367,1.0639303298003708
NKTX,"Nkarta, Inc.",Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",244133318.00000003,USD,3.46,USD,3.4983,USD,0.0300000000000002,USD,0.8670520231213945,1.106936416184971,42864753.235199995,1334049,1334049.0,11702,793524.8,656650.7666666667,693277.0111111111,6.5548780487804965,7.55772508826983,7.793045142880135,3.411666666666666,,2.047992868515409,1.8455502705831477,2.1663818,0.6185311,0.8109568,4.5312444930039115,4.671360180230921,5.594800835423458,3.373334687835602,2.0810454871422523,1.3365045486796696,1.496021694574423,0.4802373912706345,0.6037128106297303,4.76,USD,6.74,USD,8.33,USD,16.24,USD,79.16,USD,3.46,USD,3.46,USD,3.46,USD,3.46,USD,3.46,USD,3.46,USD,3.495,USD,3.495,USD,4.545,USD,0.0,USD,3.4510000000000014,3.436874999999996,3.417999999999998,3.3994230769230787,3.460053161427107,3.4129999999999896,3.365946838572872,3.443505587059689,3.3833749999999916,3.3232444129402943,US65487U1088,1.8455502705831477,2024-08-13,2024-11-06,Strong buy,17.166667,USD,Buy,Micro caps,0.04,5000000.0,0.04,0.007,0.014746861093692346,0.834946643793685
SLDP,"Solid Power, Inc.",Electrical products,Producer manufacturing,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",225493201.99999997,USD,1.26,USD,1.26,USD,0.01,USD,0.7936507936507943,0.0,137874347.94099998,1424524,1424524.0,26897,1175276.3,1514982.9666666666,1701655.6,3.658536585365848,3.712606491537701,3.451846089021569,1.255,,1.3214178351074783,1.280650129582169,2.0957248,1.820262,1.734512,6.930272871275292,9.829379599555976,3.962949023010137,0.9842037664527784,0.4882529334480747,0.2805226442336846,0.3429024037445914,0.2017985708227103,0.4439802092248985,1.4,USD,1.98,USD,2.35,USD,2.35,USD,14.85,USD,1.26,USD,1.26,USD,1.26,USD,1.26,USD,1.26,USD,1.27,USD,1.275,USD,1.275,USD,1.4,USD,64481.4814814815,USD,1.2549999999999983,1.254999999999996,1.254620000000001,1.254853846153844,1.2589963149606904,1.2547749999999998,1.250553685039309,1.2605300268310058,1.255405,1.250279973168994,US83422N1054,1.280650129582169,2024-08-06,2024-11-07,Neutral,3.0,USD,Neutral,Micro caps,0.04,5000000.0,0.04,0.007,0.022885682285944165,2.480319464742919
SES,SES AI Corporation,Electrical products,Producer manufacturing,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",207157282.0,USD,0.5794,USD,0.5802,USD,0.0004999999999999,USD,0.0862961684501113,0.1380738695201972,166972262.352,1698207,1698207.0,38386,3155148.7,4906133.433333334,2007344.0555555555,6.7796610169491505,8.438817914064257,8.427819331616169,0.5835333333333333,,0.495537595344607,0.5116391090598765,2.770512,2.5352046,2.392677,3.8115053292451457,11.868006518196632,8.06724498371313,1.170409340258132,0.5292551698066054,0.3286034445676416,0.1825632793433999,0.1118769075018098,2.542880985517313,0.7629,USD,1.3,USD,1.59,USD,2.57,USD,11.47,USD,0.5807,USD,0.5807,USD,0.5831,USD,0.5831,USD,0.5831,USD,0.5867,USD,0.6048,USD,0.6048,USD,0.725,USD,0.0,USD,0.5762600000000029,0.5759125000000013,0.5783300000000003,0.5789653846153855,0.5822303538401915,0.5778850000000015,0.5735396461598116,0.5853268085138138,0.580012500000003,0.5746981914861923,US78397Q1094,0.5116391090598765,2024-07-29,2024-10-31,Sell,1.25,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.01216614608370122,1.4711350085632477
PERF,Perfect Corp.,Packaged software,Technology services,NYSE,,196570402.0,USD,1.93,USD,1.94,USD,0.02,USD,1.0362694300518145,0.5181347150259072,25731075.3,20101,20101.0,5717,15697.0,11003.5,16777.82222222222,6.277486910994771,2.6310385639780556,3.125780176908404,1.9566333333333332,34.52593917710197,1.2089514485098278,1.2714828801133524,1.0735317,0.27886558,0.26722777,0.316441690639522,3.086929218623845,9.039461997208477,7.638859103581385,6.101404590613225,2.814141813154256,1.635364177737059,0.4555260951344981,0.3171560952053705,2.13,USD,2.305,USD,2.42,USD,3.7684,USD,21.03,USD,1.98,USD,2.01,USD,2.01,USD,2.01,USD,2.01,USD,2.0299,USD,2.0299,USD,2.0299,USD,2.13,USD,166682.24299068298,USD,1.94664,1.9641374999999996,1.9809800000000013,1.9960846153846152,2.050148135833582,1.98685,1.9235518641664184,2.043912803597622,1.9894099999999997,1.9349071964023767,KYG7006A1094,1.2714828801133524,2024-10-29,2025-03-11,Buy,3.75,USD,Strong sell,Micro caps,0.04,5000000.0,0.04,0.007,0.36420972160285403,0.3414947946655603
NIU,Niu Technologies,Motor vehicles,Consumer durables,NASDAQ,"NASDAQ Composite, NASDAQ Golden Dragon China, NASDAQ Industrials",195447456.0,USD,2.52,USD,2.51,USD,0.0099999999999997,USD,0.3968253968253883,-0.396825396825406,69272954.62395,621692,621692.0,10352,572222.7,904757.5333333332,458669.0444444445,11.759044577628076,9.676665539733944,8.644151129723793,2.448233333333333,,1.0662007102759996,1.0934314649549564,1.2771,0.11133466,0.51638734,0.78066746503378,5.293428702890367,7.31832649461211,2.361238093005446,0.7987122064170289,0.3578315999514475,0.4484159422455444,0.2131657482226044,2.795283754475622,3.5,USD,3.5,USD,3.5,USD,3.5,USD,53.38,USD,2.52,USD,2.52,USD,2.52,USD,2.52,USD,2.52,USD,2.52,USD,2.5388,USD,2.5388,USD,3.5,USD,680502.198496602,USD,2.5050000000000003,2.4999999999999956,2.4760000000000035,2.463461538461531,2.521260882359383,2.4755450000000048,2.4298291176406264,2.4973723183093046,2.4647449999999984,2.432117681690692,US65481N1000,1.0934314649549564,2024-08-12,2024-11-18,Buy,2.2431368232,USD,Strong buy,Micro caps,0.04,5000000.0,0.04,0.007,0.018090858681418968,0.7233113617966469
ADAP,Adaptimmune Therapeutics plc,Biotechnology,Health technology,NASDAQ,NASDAQ Composite,188504577.0,USD,0.7372,USD,0.797,USD,0.0312999999999999,USD,4.245794899620184,8.111774281063495,226313904.109776,1341202,1341202.0,13032,1172786.3,1094196.6666666667,1591161.0333333334,5.4065151929920585,6.3211676891134445,5.221945201254077,0.7459666666666668,,1.2020889966998445,1.102200420038651,1.9812493,2.2200124,2.1864123,0.8691113733321231,5.202319681043856,2.6675686809552785,0.9487635496416889,0.3517244032907043,0.2314708911612238,0.5272419817351133,0.2416376943287004,0.64281645911129,1.0,USD,1.365,USD,1.48,USD,2.05,USD,21.57,USD,0.746,USD,0.746,USD,0.7472,USD,0.7472,USD,0.7472,USD,0.7563,USD,0.7701,USD,0.7701,USD,0.9637,USD,134776.511068392,USD,0.7410599999999999,0.74018125,0.7421000000000003,0.7413216923076933,0.7480865759252403,0.7420675000000002,0.7360484240747601,0.7487498579536825,0.7412066000000027,0.7336633420463229,US00653A1079,1.102200420038651,2024-08-12,2024-11-06,Buy,3.065,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.011111998835593492,1.9502102113377873
ESOA,Energy Services of America Corporation,Engineering & construction,Industrial services,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",188242991.0,USD,11.36,USD,11.6,USD,0.1000000000000014,USD,0.8802816901408576,2.1126760563380302,11458705.3328,194067,194067.0,899,85920.1,108658.43333333332,140664.77777777778,8.909952606635064,4.619214313138316,4.1331293748673605,11.133333333333336,7.798983935191542,3.0366711604037566,2.544520287510194,1.6965727,1.1179498,0.7771871,0.8856189113699843,3.684811739378762,3.9229504345783415,2.5214767576683883,1.0187492014820494,0.8378611489341209,1.7163567665659998,0.2713312634456597,0.6130875875345703,11.49,USD,11.49,USD,11.49,USD,11.49,USD,11.49,USD,11.44,USD,11.46,USD,11.46,USD,11.46,USD,11.46,USD,11.49,USD,11.49,USD,11.49,USD,11.49,USD,237210.992199688,USD,11.372000000000003,11.376887499999992,11.372460000000013,11.376769230769249,11.43139969699046,11.351369999999998,11.271340303009534,11.50577029463362,11.398395000000026,11.29101970536643,US29271Q1031,2.544520287510194,2024-08-12,2024-12-12,Strong buy,10.0,USD,Neutral,Micro caps,0.04,5000000.0,0.04,0.007,0.010463209423638938,0.9392960224272688
SGMT,Sagimet Biosciences Inc. - Series A,Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,183742382.0,USD,5.99,USD,6.3,USD,0.08,USD,1.335559265442405,5.175292153589309,21131477.472644,773391,773391.0,25310,897681.1,2464992.066666667,1102629.8111111112,9.902309058614568,9.402122292532397,13.846775584129004,5.922499999999999,,0.7875160035277184,0.8154240723705194,4.065614,3.6335986,3.6335986,6.060620502311394,5.897682450597539,3.483476840349862,3.0369498459044775,1.4316624172533976,0.7509513932295838,1.0727215834243211,0.0950100973665815,4.206558637426913,6.1475,USD,6.1475,USD,6.1475,USD,20.71,USD,20.71,USD,6.01,USD,6.05,USD,6.1,USD,6.1,USD,6.1,USD,6.1475,USD,6.1475,USD,6.1475,USD,6.1475,USD,200000.0,USD,5.992999999999979,5.998124999999999,6.006000000000004,6.051615384615384,6.044004579669056,6.010430000000001,5.9768554203309465,6.163467620904318,6.06755,5.971632379095682,US7867001049,0.8154240723705194,2024-08-14,2024-11-11,Strong buy,32.6,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.028194867865659643,1.6930448287421962
MX,Magnachip Semiconductor Corporation,Semiconductors,Electronic technology,NYSE,,173801399.0,USD,4.64,USD,4.8,USD,0.1604000000000001,USD,3.45689655172414,3.448275862068969,34994464.014400005,102199,102199.0,4600,95669.9,108046.36666666668,177518.8111111111,2.370689655172421,3.188853119701504,2.695640445063158,4.676666666666667,,0.9453007398442472,1.0306027471579993,0.52617884,0.81742954,0.6446557,5.712180746561886,13.00022815423226,3.3376068376068377,3.055241773858543,1.7699087023061904,0.967941169679758,1.336559895692509,0.1615394257264643,0.3115115784505017,4.98,USD,5.975,USD,5.975,USD,8.16,USD,26.98,USD,4.65,USD,4.65,USD,4.6642,USD,4.6642,USD,4.6642,USD,4.7284,USD,4.75,USD,4.75,USD,4.98,USD,254319.865319868,USD,4.646000000000005,4.646250000000001,4.644000000000015,4.653976923076924,4.658386567469681,4.648249999999998,4.638113432530315,4.704712630503193,4.665085000000018,4.625457369496843,US55933J2033,1.0306027471579993,2024-07-31,2024-10-30,Buy,7.5,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.04808199862234622,3.895074760679064
VTYX,"Ventyx Biosciences, Inc.",Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",163245699.99999997,USD,2.31,USD,2.35,USD,0.0899999999999998,USD,3.89610389610389,1.731601731601733,54685539.52225,1153829,1153829.0,13936,831673.3,1339834.4666666666,1157495.5777777778,9.502262443438912,5.502091468708275,6.009085645128286,2.3033333333333332,,1.4406183813547382,1.417279243547138,1.6568584,0.35965317,0.35965317,11.070462331138792,25.54243090932621,12.79619657604106,4.07560852387971,2.596912879777036,1.3277213172297373,0.8374343639138969,0.1938736980728787,0.3274734423498879,2.6,USD,2.78,USD,5.66,USD,15.805,USD,47.2508,USD,2.345,USD,2.35,USD,2.35,USD,2.35,USD,2.35,USD,2.35,USD,2.39,USD,2.39,USD,2.6,USD,0.0,USD,2.3140000000000085,2.3250000000000095,2.3289999999999984,2.3258461538461614,2.3633496231122395,2.333500000000005,2.30365037688777,2.3468730020242443,2.328105000000005,2.309336997975766,US92332V1070,1.417279243547138,2024-08-08,2024-11-08,Buy,12.166667,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.016756579777179332,1.9960955396035838
ATLX,Atlas Lithium Corporation,Other metals/Minerals,Non-energy minerals,NASDAQ,"NASDAQ Composite, Nasdaq US Small Cap Growth, NASDAQ Industrials",156310369.00000003,USD,10.25,USD,10.66,USD,0.6300000000000008,USD,6.146341463414641,4.000000000000002,7305996.1824,573150,573150.0,4487,136953.50000000015,168002.33333333334,96114.23333333334,35.523978685612775,12.202672978693707,8.929498326557441,10.1497,,6.569864121885814,6.521946923197703,1.1429479,0.03318276,-3.709555,2.823581560283688,4.484251162518644,3.349422922577801,1.7087004820003011,0.8453278873672372,0.6810924196314322,1.6665618379491207,1.0083527107472998,1.5997589996181605,11.36,USD,12.48,USD,17.72,USD,34.0,USD,412500.0,USD,10.35,USD,10.465,USD,10.61,USD,10.61,USD,10.61,USD,11.138,USD,11.36,USD,11.36,USD,11.36,USD,0.0,USD,10.231999999999989,10.264762499999978,10.347479999999996,10.415346153846151,10.54659356209246,10.35923,10.17186643790754,10.600053265557676,10.423225,10.246396734442325,US1058613068,6.521946923197703,2024-08-09,2024-10-29,Strong buy,29.833333,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.032762945087201095,1.3388130630775796
GUTS,"Fractyl Health, Inc.",Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Mini-Russell 2000",132279115.0,USD,2.76,USD,2.88,USD,0.1263,USD,4.576086956521743,4.347826086956526,19879058.943616,1517931,1517931.0,4774,345688.7,351861.76666666666,336697.1,33.59683794466404,15.11370197276766,8.710010645218237,2.8366666666666664,,8.661806710682463,7.283367544645042,3.8513646,-0.34930822,-0.34930822,2.3661989714938736,4.841777235197738,3.0095547987701474,0.835575491911873,0.2654324114738192,0.2362248416121945,0.3880324429285179,0.956418718229766,,3.22,USD,3.93,USD,7.89,USD,14.5,USD,14.5,USD,2.77,USD,2.77,USD,2.77,USD,2.77,USD,2.77,USD,2.8,USD,3.22,USD,3.22,USD,3.22,USD,,,2.7591999999999963,2.750125000000003,2.742000000000004,2.726153846153846,2.7682522465965613,2.7403200000000014,2.7123877534034415,2.7650713558328386,2.730000000000002,2.694928644167166,US35168W1036,7.283367544645042,2024-08-14,2024-11-27,Strong buy,15.5,USD,Strong buy,Micro caps,0.04,5000000.0,0.04,0.007,0.01381011297158397,1.6088018191847935
HPH,Highest Performances Holdings Inc. - American Depository Shares,Investment managers,Finance,NASDAQ,"NASDAQ Composite, NASDAQ Real Estate and Other Financial Services",129696213.0,USD,0.5222,USD,0.5548,USD,0.0168,USD,3.2171581769437068,6.242818843355029,,111506,111506.0,56776,186415.5,548754.4,209021.48888888888,11.260053619302942,14.89758148646814,23.19214166194826,0.5418,,0.5896616893890211,0.6024371729658033,0.17000934,-0.31406873,-0.31934643,2.0485589912939055,18.027711255559357,14.522529971062422,4.502018411328734,1.8766526883730867,0.601088221203203,0.2391602461226774,0.0627533848142279,9.872827655455184,2.1,USD,4.7,USD,9.3,USD,10.06,USD,14.8,USD,0.533,USD,0.533,USD,0.533,USD,0.533,USD,0.533,USD,0.546,USD,0.581,USD,0.581,USD,2.1,USD,57027.9179490819,USD,0.5290999999999992,0.5323317500000007,0.5332708000000016,0.5379503076923071,0.550147270020076,0.5373377500000012,0.5245282299799263,0.5520264257781418,0.5398777499999974,0.527729074221853,US69373Y1091,0.6024371729658033,,,,,,Strong sell,Micro caps,0.04,5000000.0,0.04,0.007,0.3045669485638265,1.2413616147793363
ME,23andMe Holding Co.,Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, NASDAQ Biotechnology",125324007.0,USD,4.85,USD,4.9,USD,0.0500000000000007,USD,1.0309278350515612,1.0309278350515612,15333962.2416,227473,227474.0,8190,351509.895,267859.62499999994,197449.61,6.290672451193059,4.632768875940286,9.559073280765435,4.786666666666667,,0.6055546963966877,0.6674805614292258,1.3031957,1.3720716,1.2086892,3.4249544784531345,5.846990624776355,3.971018209797381,2.180050969003734,0.7768663462107073,0.3762460901460429,0.6111966185017573,0.2238093391662122,1.0595915283480613,7.88,USD,8.4,USD,12.76,USD,20.4,USD,363.2,USD,4.88,USD,4.88,USD,4.88,USD,4.88,USD,4.88,USD,4.9,USD,4.9,USD,4.9,USD,7.88,USD,377384.879725086,USD,4.866000000000007,4.856250000000009,4.849999999999983,4.839153846153852,4.8734257125061315,4.852110000000006,4.83079428749388,4.8588587104202965,4.834200000000003,4.809541289579709,US90138Q3065,0.6674805614292258,2024-08-08,2024-11-07,Strong buy,,,Strong buy,Micro caps,0.04,5000000.0,0.04,0.007,0.023299486348741332,1.4724159688692775
MCRB,"Seres Therapeutics, Inc.",Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Nasdaq US Small Cap Growth",119140177.0,USD,0.7,USD,0.7001,USD,0.025,USD,3.5714285714285747,0.0142857142857127,118977629.2,2519034,2519034.0,38331,1540633.9,4193201.2666666666,3927105.533333333,10.144927536231894,8.42243950634087,8.66688839649503,0.7166666666666667,,1.7534127531668673,1.6962169620080136,0.7733599,-0.080978416,2.0146167,3.648621212664064,4.553615311226112,3.107978326329651,1.575645319588478,0.4973899761543346,0.2908613096701119,0.6255819938802519,0.1293649993898512,0.6157960039569234,1.07,USD,1.41,USD,1.53,USD,2.05,USD,52.0,USD,0.7079,USD,0.7079,USD,0.710099,USD,0.710099,USD,0.710099,USD,0.712643,USD,0.76,USD,0.76,USD,0.966,USD,542167.3819742489,USD,0.701699999999999,0.7020624999999986,0.7028599999999995,0.7036538461538447,0.7116519387781022,0.7041103500000021,0.696568761221902,0.7092056769022899,0.703610000000001,0.698014323097712,US81750R1023,1.6962169620080136,2024-08-13,2024-11-06,Buy,3.3375,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.024880018543016615,1.465137408665162
EVTL,Vertical Aerospace Ltd.,Aerospace & defense,Electronic technology,NYSE,,109675929.0,USD,5.74,USD,5.77,USD,0.3799000000000001,USD,6.618466898954706,0.5226480836236822,2485190.9745,26278,26278.0,487,43610.90000000001,45611.596666666665,33672.54444444445,5.643738977072315,12.015248827097858,7.094381860488487,5.8,,0.6071319493933308,0.6193186504990513,2.8161232,0.6529844,0.60240173,4.958974358974359,4.402112410411178,2.799904030710168,1.3455551712210296,0.735975782802005,0.3354605036219385,0.2021899228991642,0.1346831235865011,0.8005598384152416,7.3116,USD,10.4,USD,10.7,USD,12.788,USD,184.4,USD,5.79,USD,5.79,USD,5.79,USD,5.79,USD,5.79,USD,5.84,USD,5.99,USD,5.99,USD,7.3116,USD,0.0,USD,5.760420000000002,5.78245,5.760199999999992,5.8137692307692355,5.974345386771584,5.838380000000006,5.702414613228428,6.001394124169867,5.850780000000013,5.700165875830159,KYG9471C2068,0.6193186504990513,2024-09-17,2025-04-25,Neutral,12.5342343852,USD,Strong sell,Micro caps,0.04,5000000.0,0.04,0.007,0.011166933037382854,1.5722368917389735
ALAR,Alarum Technologies Ltd.,Information technology services,Technology services,NASDAQ,"NASDAQ Composite, NASDAQ Computer",103515534.22554,USD,14.8,USD,14.67,USD,0.2599999999999998,USD,1.756756756756755,-0.8783783783783836,6577439.38363,495711,495711.0,5033,714075.0,359111.93333333335,440198.34444444446,18.492672714584792,12.710587668510042,11.147495666036836,15.365933333333336,19.63646013002521,0.7022251856607987,0.677954163820836,2.6982791,1.192324,0.6735686,2.433075221238938,3.772811258194335,2.5103445512017712,1.5566391126922674,0.9387344046967008,0.6510554794076922,0.7382770243574127,0.2776936710720031,1.3369281695760131,21.5,USD,25.61,USD,46.685,USD,46.685,USD,2634.0,USD,14.9888,USD,14.9888,USD,14.9888,USD,14.9888,USD,14.9888,USD,14.9888,USD,16.9678,USD,16.9678,USD,21.5,USD,530420.0,USD,14.90776000000004,14.867974999999994,14.819,14.728038461538452,14.980103416254144,14.798690000000017,14.61727658374589,14.93688822260386,14.690144999999998,14.443401777396137,US78643B5003,0.677954163820836,2024-08-26,2024-11-26,Strong buy,29.333333,USD,Buy,Micro caps,0.04,5000000.0,0.04,0.007,0.007048279242376501,1.5029057490885809
GECC,Great Elm Capital Corp.,Investment managers,Finance,NASDAQ,,102617890.0,USD,9.82,USD,9.84,USD,0.0199999999999995,USD,0.2036659877800364,0.2036659877800364,7773440.2623,10493,10493.0,214,11180.900000000012,13630.933333333338,17813.466666666667,4.093100377682937,2.559631459264749,1.7853905587226315,9.920033333333334,7.100506146059292,0.8609657404909631,0.956927763034298,0.17734504,0.7430418,1.5965946,0.1694070752366716,4.038377671173135,3.266890104074793,4.070187510751763,1.1583276216586704,0.9934497816593888,1.6303219106957425,0.1257386079718732,0.5429491176442512,10.3126,USD,10.87,USD,11.0,USD,11.82,USD,74.205156,USD,9.915,USD,9.915,USD,9.95,USD,9.95,USD,9.95,USD,9.9814,USD,10.17,USD,10.17,USD,10.3126,USD,,,9.857,9.863750000000003,9.828020000000004,9.94374615384614,10.191641051647888,9.969369999999987,9.747098948352091,10.216026475028992,9.990574899999952,9.765123324970912,US3903207039,0.956927763034298,2024-08-01,2024-10-31,Neutral,10.5,USD,Sell,Micro caps,0.04,5000000.0,0.04,0.007,0.019139783022833562,1.2361535106846924
BCAB,"BioAtla, Inc.",Biotechnology,Health technology,NASDAQ,NASDAQ Composite,101021691.0,USD,2.09,USD,2.08,USD,0.0301,USD,1.4401913875598094,-0.4784688995215209,39008456.6424,694439,694439.0,4495,777438.9,1508362.933333333,1133499.8777777778,7.86802030456853,5.190693779098758,10.683131696507989,2.0616666666666665,,0.9374838330025762,0.8815751990668828,4.7805996,0.99881643,1.045019,4.228550234896563,8.647019846653835,3.061822342020645,1.5460052007910186,0.5762545024417367,0.361679712771972,0.3580493335202543,0.1198781054522831,2.729266101832289,2.4,USD,2.4,USD,3.42,USD,4.02,USD,76.63,USD,2.1,USD,2.1,USD,2.1,USD,2.1,USD,2.1,USD,2.1084,USD,2.125,USD,2.125,USD,2.4,USD,0.0,USD,2.0886000000000005,2.0853750000000004,2.0840000000000023,2.08396153846154,2.0915309897885916,2.083649999999995,2.0757690102113986,2.0988429263060313,2.083075,2.0673070736939687,US09077B1044,0.8815751990668828,2024-08-08,2024-11-11,Strong buy,8.666667,USD,Buy,Micro caps,0.04,5000000.0,0.04,0.007,0.005781804846657403,2.824141599589755
